,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+,S_total,I_total,R_total,V_total
2022-12-16,3733915.016515589,89391.00223083506,2422766.9812535834,0.0,26360001.740440305,317018.2012149481,4853487.058344753,0.0,9786539.613235395,446888.9610737295,3738731.425690877,0.0,39880456.37019129,853298.1645195126,11014985.465289213,0.0
2022-12-17,3734294.851421857,89951.12695198068,2421827.02162617,0.0,26355920.175732028,319054.6905141074,4855532.133753871,0.0,9778564.27036385,452107.2909421905,3741488.4386939616,0.0,39868779.29751773,861113.1084082786,11018847.594074002,0.0
2022-12-18,3736371.986529988,88739.2360829831,2420961.7773870365,0.0,26355373.836400796,317397.15120143647,4857736.012397773,0.0,9773265.71255732,454412.14097696537,3744482.146465717,0.0,39865011.5354881,860548.5282613849,11023179.936250526,0.0
2022-12-19,3743210.795416923,82912.83157261022,2419949.3730104743,0.0,26367258.516462784,303457.1876517172,4859791.295885503,0.0,9783036.123289648,441552.35821007105,3747571.518500283,0.0,39893505.435169354,827922.3774343985,11027312.18739626,0.0
2022-12-20,3739319.542281975,88539.72762603394,2418213.7300919984,0.0,26351196.47294221,318631.2410766247,4860679.285981168,0.0,9770566.98088215,451564.84501598764,3750028.174101865,0.0,39861082.996106334,858735.8137186463,11028921.19017503,0.0
2022-12-21,3736430.610932435,92452.2616727797,2417190.1273947926,0.0,26335828.86937212,331855.8480672649,4862822.282560622,0.0,9755796.121752659,463410.73245522025,3752953.145792123,0.0,39828055.60205721,887718.8421952648,11032965.555747539,0.0
2022-12-22,3735812.561569409,93599.72896368224,2416660.709466916,0.0,26325826.980784923,338627.8126776819,4866052.206537402,0.0,9745836.887481619,469891.01729736966,3756432.095221013,0.0,39807476.429835945,902118.5589387338,11039145.011225332,0.0
2022-12-23,3736204.8651167434,93590.76284322196,2416277.3720400417,0.0,26319851.24181761,340827.70422543434,4869828.053956963,0.0,9738448.047957724,473507.2484670959,3760204.7035751813,0.0,39794504.15489208,907925.7155357522,11046310.129572187,0.0
2022-12-24,3736877.2519769436,93300.91748781921,2415894.830535244,0.0,26315703.382087395,341036.0047747233,4873767.613137889,0.0,9731106.071475599,476921.90054067527,3764132.027983726,0.0,39783686.70553994,911258.8228032178,11053794.471656859,0.0
2022-12-25,3738961.72612962,91633.30280184181,2415477.9710685452,0.0,26315054.220153086,337748.0163784213,4877704.763468501,0.0,9726491.731615517,477464.64931472286,3768203.6190697597,0.0,39780507.67789823,906845.968494986,11061386.353606805,0.0
2022-12-26,3746169.115984963,85049.13995161158,2414854.7440634323,0.0,26327684.743970428,321472.9310190123,4881349.325010567,0.0,9736415.749710865,463463.34614761616,3772280.9041415174,0.0,39810269.60966626,869985.41711824,11068484.973215517,0.0
2022-12-27,3742469.38970528,90191.99745766012,2413411.612837067,0.0,26311924.490595482,334957.6777444343,4883624.831660092,0.0,9723622.154231573,472872.1055325306,3775665.7402358954,0.0,39778016.03453233,898021.780734625,11072702.184733054,0.0
2022-12-28,3739137.4477694654,94316.9977754526,2412618.554455089,0.0,26297512.614753783,345986.19049164624,4887008.194754579,0.0,9709212.482932752,483462.2444669691,3779485.2726002773,0.0,39745862.545456,923765.432734068,11079112.021809947,0.0
2022-12-29,3738785.540541741,94942.37305352103,2412345.086404745,0.0,26289620.655727554,349596.3366808396,4891290.007591613,0.0,9701424.909295753,486941.05673255457,3783794.03397169,0.0,39729831.10556505,931479.7664669151,11087429.127968047,0.0
2022-12-30,3739806.265973765,94115.5764218309,2412151.1576044112,0.0,26285366.10576551,349290.8407363299,4895850.053498164,0.0,9694888.879465612,489022.886009392,3788248.234524994,0.0,39720061.251204886,932429.3031675528,11096249.44562757,0.0
2022-12-31,3741693.021761787,92525.12936910204,2411854.848869118,0.0,26283108.356033,347036.7009552145,4900361.943011789,0.0,9687815.120638236,491564.78748094116,3792780.09188082,0.0,39712616.49843302,931126.6178052577,11104996.883761726,0.0
2023-01-01,3744867.296006133,89844.48819796428,2411361.21579591,0.0,26282943.16574806,342899.6547759317,4904664.1794760125,0.0,9682804.02109764,491944.677681856,3797411.3012205013,0.0,39710614.48285183,924688.820655752,11113436.696492424,0.0
2023-01-02,3752927.1020851126,82610.92717321875,2410534.9707416757,0.0,26296893.48664544,325011.98342952935,4908601.529925035,0.0,9693626.077603742,476496.3331531269,3802037.589243128,0.0,39743446.6663343,884119.2437558749,11121174.08990984,0.0
2023-01-03,3753123.776938821,84140.56127656641,2408808.6617846196,0.0,26282805.494295068,336666.98880487843,4911034.516900062,0.0,9682067.265549958,484193.5091617768,3805899.225288262,0.0,39717996.536783844,905001.0592432217,11125742.403972944,0.0
2023-01-04,3753980.820247744,84809.9911169956,2407282.1886352673,0.0,26271373.66687957,344710.62873407354,4914422.7043863665,0.0,9669695.761676399,492353.2207220115,3810111.017601586,0.0,39695050.24880371,921873.8405730807,11131815.910623219,0.0
2023-01-05,3756514.2311909203,83711.74222737116,2405847.026581716,0.0,26266652.7804015,345392.64654914546,4918461.573049363,0.0,9663436.316764407,494030.266127355,3814693.4171082345,0.0,39686603.32835683,923134.6549038716,11139002.016739313,0.0
2023-01-06,3760126.466323829,81664.77444894976,2404281.759227229,0.0,26266161.08826675,341809.0568855664,4922536.854847695,0.0,9659056.783849947,493769.81335324195,3819333.4027968063,0.0,39685344.33844052,917243.6446877581,11146152.01687173,0.0
2023-01-07,3764638.875119965,78965.67764283104,2402468.4472372113,0.0,26267496.772540987,336715.9051640644,4926294.322294958,0.0,9655331.450863931,492890.86231228634,3823937.686823778,0.0,39687467.09852488,908572.4451191818,11152700.456355948,0.0
2023-01-08,3769972.217356151,75773.96793747717,2400326.814706379,0.0,26272435.24415246,328461.48503544705,4929610.270812101,0.0,9654057.13929805,489626.1009212966,3828476.7597806486,0.0,39696464.60080666,893861.5538942209,11158413.845299128,0.0
2023-01-09,3778693.8514296827,69582.22194529252,2397796.926625032,0.0,26288149.295506522,310133.181777505,4932224.522715982,0.0,9666307.523096953,473016.04807707435,3832836.4288259675,0.0,39733150.67003316,852731.4517998719,11162857.878166981,0.0
2023-01-10,3782939.836062808,68627.44420213095,2394505.7197350683,0.0,26284794.4181201,312408.12768997205,4933304.454189935,0.0,9661189.705241082,474593.2777693748,3836377.0169895375,0.0,39728923.95942399,855628.8496614778,11164187.190914541,0.0
2023-01-11,3787860.3646614836,67101.01367686459,2391111.6216616593,0.0,26285198.940391053,310740.2530917044,4934567.806517253,0.0,9657342.59032603,474841.8004364448,3839975.60923752,0.0,39730401.89537857,852683.0672050138,11165655.037416432,0.0
2023-01-12,3793913.922769792,64615.38696725652,2387543.690262959,0.0,26289810.77942364,305009.81208509294,4935686.408491277,0.0,9658552.468372218,470039.39401549543,3843568.137612282,0.0,39742277.17056565,839664.5930678449,11166798.236366518,0.0
2023-01-13,3800531.6412211065,61858.46359634945,2383682.8951825514,0.0,26296803.211466096,297379.9976820302,4936323.790851884,0.0,9661050.30906028,464197.5031027517,3846912.187836964,0.0,39758385.161747485,823435.9643811313,11166918.8738714,0.0
2023-01-14,3807787.055697019,58789.15564680577,2379496.788656182,0.0,26305865.830420356,288316.45787442167,4936324.711705233,0.0,9664014.869999465,458186.0229538196,3849959.1070467113,0.0,39777667.75611684,805291.6364750471,11165780.607408125,0.0
2023-01-15,3815498.5396403,55626.51119095505,2374947.949168752,0.0,26316740.45397888,278193.1918708447,4935573.354150284,0.0,9668687.665534697,450770.0938520363,3852702.2406132612,0.0,39800926.65915388,784589.796913836,11163223.543932296,0.0
2023-01-16,3825230.2793861437,50816.197292085664,2370026.5233217776,0.0,26334785.320749633,261736.15694556458,4933985.522304812,0.0,9682583.176737763,434501.1293471385,3855075.6939150924,0.0,39842598.776873544,747053.4835847887,11159087.739541683,0.0
2023-01-17,3832276.4120027525,49268.172630574954,2364528.4153666794,0.0,26340586.248361155,258881.0559190827,4931039.69571977,0.0,9685332.555207338,430171.07513847586,3856656.3696541796,0.0,39858195.21557125,738320.3036881335,11152224.48074063,0.0
2023-01-18,3839638.0540795857,47570.651051753084,2358864.294868668,0.0,26349056.446839754,253578.92827779887,4927871.624882455,0.0,9688353.837055609,425784.86353182903,3858021.2994125555,0.0,39877048.33797495,726934.442861381,11144757.219163679,0.0
2023-01-19,3847507.3755539292,45549.31967028395,2353016.3047757936,0.0,26360418.804964166,245808.87723074155,4924279.317805099,0.0,9695029.943552671,417961.19008230127,3859168.8663650206,0.0,39902956.12407076,709319.3869833268,11136464.488945914,0.0
2023-01-20,3855747.457077808,43380.65471149846,2346944.8882107,0.0,26373320.201553192,237126.74042059,4920060.058026225,0.0,9702162.787884496,410062.0529583508,3859935.159157146,0.0,39931230.4465155,690569.4480904392,11126940.105394071,0.0
2023-01-21,3864010.1815188616,41430.07287256115,2340632.745608584,0.0,26386853.501843322,228512.22096568104,4915141.277191003,0.0,9708462.463680282,403379.07441635,3860318.461903361,0.0,39959326.14704247,673321.3682545922,11116092.484702948,0.0
2023-01-22,3873442.3452469045,38522.313763491,2334108.340989611,0.0,26404475.208229277,216499.7066255295,4909532.085145199,0.0,9720365.055989798,391415.8788443652,3860379.065165829,0.0,39998282.60946598,646437.8992333857,11104019.491300639,0.0
2023-01-23,3883965.8869518526,34854.02454305463,2327253.0885050995,0.0,26425156.868655004,202396.23097561055,4902953.900369392,0.0,9735452.951315627,376841.91665983567,3859865.1320245294,0.0,40044575.70692249,614092.1721785008,11090072.120899022,0.0
2023-01-24,3893887.152394378,32212.271475172798,2319973.576130456,0.0,26444130.63815685,191138.34380463487,4895238.018038521,0.0,9749746.276975749,363759.50466016354,3858654.218364079,0.0,40087764.067526974,587110.1199399712,11073865.812533055,0.0
2023-01-25,3902748.0202750303,30924.737540776197,2312400.2421842003,0.0,26459137.828247044,184742.8612688502,4886626.310484113,0.0,9761709.54806757,353629.0484364757,3856821.4034959464,0.0,40123595.396589644,569296.6472461021,11055847.95616426,0.0
2023-01-26,3909601.0214859513,31768.145348179176,2304703.8331658766,0.0,26466848.959799465,186131.20378353563,4877526.836417007,0.0,9767328.65508505,350319.8541115249,3854511.4908034173,0.0,40143778.636370465,568219.2032432397,11036742.160386302,0.0
2023-01-27,3916626.5406517806,32295.127179656778,2297151.33216857,0.0,26477029.59398155,184889.31386950216,4868588.092148955,0.0,9773595.212539067,346510.5011141717,3852054.2863467536,0.0,40167251.347172394,563694.9421633306,11017793.710664278,0.0
2023-01-28,3924717.2973126234,31653.236282199676,2289702.466405184,0.0,26490871.534442294,180044.50081833347,4859590.9647393795,0.0,9783384.4839708,339348.9970606915,3849426.5189685,0.0,40198973.31572572,551046.7341612247,10998719.950113064,0.0
2023-01-29,3933436.8096446493,30425.58174692472,2282210.608608433,0.0,26507003.48926599,173266.8072504118,4850236.703483604,0.0,9794655.616565643,331036.2452017783,3846468.138232571,0.0,40235095.915476285,534728.6341991149,10978915.450324608,0.0
2023-01-30,3943643.8626876916,27826.38402855913,2274602.7532837563,0.0,26527708.67278341,162431.66224862763,4840366.66496797,0.0,9811221.957256805,317812.50543209293,3843125.537311094,0.0,40282574.492727906,508070.5517092797,10958094.95556282,0.0
2023-01-31,3952261.8764541103,27103.086024989236,2266708.0375209074,0.0,26542531.506108247,158328.83428199153,4829646.659609766,0.0,9822942.58494336,310052.5051713525,3839164.909885279,0.0,40317735.967505716,495484.42547833326,10935519.607015952,0.0
2023-02-01,3960868.416641715,26442.200271865582,2258762.383086426,0.0,26557437.739406295,154429.54103658622,4818639.719557122,0.0,9833687.409492787,303620.9849231276,3834851.6055840775,0.0,40351993.5655408,484492.7262315794,10912253.708227627,0.0
2023-02-02,3969770.228557147,25528.925237882384,2250773.8462049775,0.0,26573836.93800408,149305.88913054956,4807364.172865373,0.0,9846085.667520707,295823.17764681746,3830251.154832467,0.0,40389692.83408193,470657.99201524945,10888389.173902817,0.0
2023-02-03,3978867.097788172,24494.809583147086,2242711.092628688,0.0,26591188.758868407,143598.50033271394,4795719.740798881,0.0,9859117.92329487,287742.6651197702,3825299.411585352,0.0,40429173.77995145,455835.9750356312,10863730.24501292,0.0
2023-02-04,3987943.6532513155,23569.9583852537,2234559.3883634377,0.0,26608803.357572403,138043.82480509867,4783659.817622502,0.0,9872241.420352796,279934.01719402126,3819984.562453174,0.0,40468988.43117651,441547.80038437364,10838203.768439114,0.0
2023-02-05,3996980.4501931327,22759.713587096987,2226332.8362197774,0.0,26626801.656660516,132506.1873462755,4771199.155993214,0.0,9885379.343165062,272459.18436870823,3814321.472466221,0.0,40509161.45001871,427725.0853020807,10811853.464679211,0.0
2023-02-06,4007099.1143742315,20927.749388709864,2218046.136237066,0.0,26647926.65244048,124239.17379653463,4758341.173762988,0.0,9902344.950527394,261487.14351901022,3808327.905953588,0.0,40557370.71734211,406654.0667042547,10784715.215953643,0.0
2023-02-07,4015847.3450554167,20653.78071512113,2209571.8742294693,0.0,26664313.358309295,121332.32237142225,4744861.319319285,0.0,9915013.590057163,255308.76063009773,3801837.6493127327,0.0,40595174.29342187,397294.8637166411,10756270.842861488,0.0
2023-02-08,4024255.204426564,20712.05812573099,2201105.7374477126,0.0,26680103.66490589,119195.7396145942,4731207.595479516,0.0,9926662.778303726,250413.940119853,3795083.2815764137,0.0,40631021.64763618,390321.7378601782,10727396.614503643,0.0
2023-02-09,4032978.7331138025,20405.050860014617,2192689.21602619,0.0,26697217.70288329,115844.49322658288,4717444.8038901305,0.0,9939798.194711607,244234.07099410007,3788127.7342942846,0.0,40669994.630708694,380483.6150806976,10698261.754210604,0.0
2023-02-10,4041841.1791939335,19955.41950251279,2184276.401303561,0.0,26714965.926902737,112068.40028877651,4703472.672808486,0.0,9953174.833383078,238074.83558638327,3780910.33103053,0.0,40709981.939479746,370098.6553776726,10668659.405142576,0.0
2023-02-11,4050867.561200451,19355.99206469869,2175849.4467348573,0.0,26733066.29026678,108183.72306480806,4689256.986668412,0.0,9966726.38503823,232000.24347823687,3773433.3714835234,0.0,40750660.23650546,359539.9586077436,10638539.804886792,0.0
2023-02-12,4059886.8084341255,18796.493056611354,2167389.6985092703,0.0,26751559.57520012,104157.474050429,4674789.950749449,0.0,9980355.551895648,226102.2317912815,3765702.2163130613,0.0,40791801.935529895,349056.19889832183,10607881.865571782,0.0
2023-02-13,4069850.756926672,17319.931424534934,2158902.3116488,0.0,26772521.52495387,97924.40370424339,4660061.071341888,0.0,9997295.062977213,217138.32466529997,3757726.6123574777,0.0,40839667.34485775,332382.6597940783,10576689.995348167,0.0
2023-02-14,4078543.268484916,17256.939996468067,2150272.791518623,0.0,26789066.83031058,96551.6781967912,4644888.491492631,0.0,10010569.696039,212229.68508136558,3749360.6188796246,0.0,40878179.794834495,326038.30327462486,10544521.901890878,0.0
2023-02-15,4087104.6324425093,17289.822496909557,2141678.5450605885,0.0,26805711.272768043,95117.88890645752,4629677.838325501,0.0,10023129.499133399,208229.66019746003,3740800.840669132,0.0,40915945.40434395,320637.3716008271,10512157.224055223,0.0
2023-02-16,4096028.025167812,16913.594684795862,2133131.3801473994,0.0,26823139.66195967,92943.10412722155,4614424.23391311,0.0,10036819.503336744,203248.63650798195,3732091.8601552644,0.0,40955987.19046423,313105.3353199994,10479647.474215774,0.0
2023-02-17,4104942.682068549,16550.39534919638,2124579.9225822617,0.0,26841262.783129238,90177.82648466216,4599066.390386104,0.0,10050743.962637521,198228.7019555988,3723187.335406871,0.0,40996949.42783531,304956.92378945736,10446833.648375237,0.0
2023-02-18,4113945.5816814606,16101.595930546833,2116025.822388,0.0,26859675.11508117,87276.0668864352,4583555.818032401,0.0,10064921.899314556,193151.72426173007,3714086.3764237054,0.0,41038542.59607719,296529.3870787121,10413668.016844105,0.0
2023-02-19,4123086.7107934006,15527.896439228482,2107458.392767378,0.0,26878206.89417133,84418.15333486108,4567881.952493813,0.0,10079043.331196675,188329.44149716702,3704787.22730615,0.0,41080336.93616141,288275.4912712566,10380127.57256734,0.0
2023-02-20,4132905.0027572378,14305.909384324921,2098862.0878584445,0.0,26898985.3039338,79472.4466080676,4552049.249458137,0.0,10096023.267333206,180833.628305303,3695303.1043614834,0.0,41127913.574024245,274611.9842976955,10346214.441678066,0.0
2023-02-21,4141843.31319653,14073.670711284307,2090156.016092193,0.0,26916094.55018109,78527.23353959799,4535885.216279316,0.0,10109826.782855013,176826.61414664844,3685506.6029983303,0.0,41167764.646232635,269427.5183975308,10311547.83536984,0.0
2023-02-22,4150597.093276991,14011.46187237377,2081464.4448506427,0.0,26932842.976262487,77940.47315581136,4519723.550581706,0.0,10122800.315870006,173792.93666760932,3675566.7474623774,0.0,41206240.38540949,265744.87169579446,10276754.742894726,0.0
2023-02-23,4159426.4155012444,13838.029138327049,2072808.5553604362,0.0,26950449.594015397,76463.41388387901,4503593.99210073,0.0,10136903.149607318,169725.87570756406,3665530.9746851106,0.0,41246779.15912396,260027.31872977014,10241933.522146277,0.0
2023-02-24,4168419.4582780465,13479.275496036167,2064174.266225925,0.0,26968389.5639759,74694.95053151705,4487422.485492588,0.0,10151128.804480743,165681.033673601,3655350.161845648,0.0,41287937.82673469,253855.2597011542,10206946.91356416,0.0
2023-02-25,4177442.329609176,13092.366059031647,2055538.3043317997,0.0,26986500.676403362,72821.26963740114,4471185.053959241,0.0,10165116.55528997,162017.34405726814,3645026.100652753,0.0,41329059.561302505,247930.97975370093,10171749.458943794,0.0
2023-02-26,4186495.021130835,12680.820301652691,2046897.1585675196,0.0,27004879.60167316,70754.10425749685,4454873.294069349,0.0,10179331.685793234,158250.51154251926,3634577.802664238,0.0,41370706.30859723,241685.4361016688,10136348.255301107,0.0
2023-02-27,4196078.506923673,11746.717763946104,2038247.7753123885,0.0,27025209.968143508,66825.5136041246,4438471.518252374,0.0,10196073.574806556,152085.48698847834,3624000.9382049576,0.0,41417362.04987374,230657.71835654904,10100720.23176972,0.0
2023-02-28,4204892.745800234,11655.378043452842,2029524.8761563199,0.0,27042171.325734768,66509.99597498226,4421825.6782902535,0.0,10209984.579497581,148994.3836130314,3613181.03688938,0.0,41457048.65103258,227159.7576314665,10064531.591335952,0.0
2023-03-01,4213375.370181016,11863.455788021236,2020834.1740309699,0.0,27058750.45412622,66519.66630905872,4405236.879564726,0.0,10222954.48468203,146938.65319960588,3602266.8621183587,0.0,41495080.308989264,225321.77529668584,10028337.915714055,0.0
2023-03-02,4222225.541051171,11634.523814518581,2012212.9351343177,0.0,27077328.638524044,64446.53400540685,4388731.827470554,0.0,10238106.81899262,142744.5978460248,3591308.583161348,0.0,41537660.998567834,218825.6556659502,9992253.34576622,0.0
2023-03-03,4229257.605726843,13209.208337703758,2003606.185935461,0.0,27089432.297661398,68937.47168295809,4372137.230655651,0.0,10247403.361908427,144552.8571494156,3580203.7809421504,0.0,41566093.26529667,226699.53717007744,9955947.197533261,0.0
2023-03-04,4237681.63665652,13152.057295490788,1995239.3060479965,0.0,27109608.983814675,64899.66153327256,4355998.354652057,0.0,10262232.380813137,140686.32000624365,3569241.2991806115,0.0,41609523.00128433,218738.038835007,9920478.959880665,0.0
2023-03-06,4244952.83318676,14213.05013355444,1986907.1166796929,0.0,27125110.975587934,65790.98962601094,4339605.0347860595,0.0,10274375.58730904,139636.37664594396,3558148.0360450083,0.0,41644439.396083735,219640.41640550934,9884660.18751076,0.0
2023-03-07,4252253.368770158,15070.418866860135,1978749.2123629886,0.0,27139756.000761863,67383.33748705203,4323367.661751088,0.0,10287206.327489264,137893.83056693865,3547059.8419437883,0.0,41679215.69702128,220347.58692085082,9849176.716057865,0.0
2023-03-08,4259803.114831973,15530.616508502619,1970739.2686595311,0.0,27155780.83907062,67382.52047562672,4307343.640453758,0.0,10300079.626698984,136136.9266997256,3535943.4466012823,0.0,41715663.58060157,219050.06368385494,9814026.35571457,0.0
2023-03-09,4267589.811175271,15656.289444939792,1962826.8993797963,0.0,27172565.55727289,66541.7712761497,4291399.671450966,0.0,10313688.34393199,133673.35421813876,3524798.3018498626,0.0,41753843.71238015,215871.41493922824,9779024.872680625,0.0
2023-03-10,4275173.94567217,15929.25326432232,1954969.8010635148,0.0,27189623.555630144,65417.80426022927,4275465.640109631,0.0,10327606.33544124,130963.0332156681,3513590.631343084,0.0,41792403.83674355,212310.0907402197,9744026.072516229,0.0
2023-03-11,4282757.794677488,16129.09660628203,1947186.1087162376,0.0,27206922.883830693,64066.126506630244,4259517.989662683,0.0,10341576.288597954,128274.80762131604,3502308.9037807207,0.0,41831256.96710613,208470.03073422832,9709013.00215964,0.0
2023-03-13,4289299.725221069,17306.959530496777,1939466.3152484416,0.0,27222518.473779008,64450.63800657993,4243537.88821442,0.0,10354443.833116857,126761.61685549289,3490954.55002764,0.0,41866262.032116935,208519.21439256961,9673958.753490502,0.0
2023-03-14,4295088.056797311,19052.58958918468,1931932.3536135117,0.0,27237363.16322008,65474.23505203379,4227669.601727894,0.0,10368464.605866995,124111.05924642923,3479584.3348865653,0.0,41900915.82588439,208637.8838876477,9639186.29022797,0.0
2023-03-15,4301918.718565378,19500.015890536597,1924654.265544092,0.0,27253461.51122872,65079.87354271499,4211965.615228573,0.0,10381832.527541427,122183.72840260062,3468143.7440559613,0.0,41937212.75733553,206763.6178358522,9604763.624828625,0.0
2023-03-16,4309163.989893098,19440.513904219522,1917468.4962026887,0.0,27270271.339304864,63928.24403866964,4196307.4166564755,0.0,10395867.246261707,119624.9094392758,3456667.8442990063,0.0,41975302.57545967,202993.66738216497,9570443.757158171,0.0
2023-03-17,4316654.332374112,19107.449666192082,1910311.2179597027,0.0,27287407.876388147,62467.19978346006,4180631.923828402,0.0,10410027.5854832,117005.91378619056,3445126.5007305965,0.0,42014089.79424546,198580.5632358427,9536069.642518701,0.0
2023-03-18,4323950.888463911,18974.01845791807,1903148.0930781784,0.0,27304688.03600729,60905.42220143288,4164913.5417912873,0.0,10424136.217986854,114506.62992445342,3433517.152088681,0.0,42052775.14245805,194386.07058380437,9501578.786958147,0.0
2023-03-20,4330393.628929301,19675.26615067831,1896004.104920027,0.0,27319603.603716247,61759.27215871394,4149144.1241250494,0.0,10436503.803747296,113810.31168807966,3421845.884564611,0.0,42086501.036392845,195244.8499974719,9466994.113609686,0.0
2023-03-21,4336641.649453902,20447.857881843524,1888983.4926642617,0.0,27334936.32433687,62046.25256954068,4133524.4230935974,0.0,10449777.033170119,112183.41672705184,3410199.550102816,0.0,42121355.00696089,194677.52717843605,9432707.465860676,0.0
2023-03-22,4343039.566917223,20938.875646613084,1882094.557436171,0.0,27349936.94645234,62563.413606268805,4118006.6399414013,0.0,10462461.030920632,111165.61272415335,3398533.3563552,0.0,42155437.54429019,194667.90197703525,9398634.553732771,0.0
2023-03-23,4350035.039704404,20736.51619078645,1875301.4441048168,0.0,27365509.979652043,62387.650276948494,4102609.3700710144,0.0,10475485.697702408,109797.66331339399,3386876.6389841833,0.0,42191030.71705885,192921.82978112894,9364787.453160014,0.0
2023-03-24,4357113.546924928,20442.451666938145,1868517.0014081409,0.0,27381542.026502397,61690.47530396177,4087274.4981936463,0.0,10488916.08089733,108031.37547435108,3375212.543628305,0.0,42227571.65432466,190164.302445251,9331004.043230092,0.0
2023-03-25,4364137.131931969,20206.145208570877,1861729.7228594674,0.0,27397643.398993365,60905.16585373295,4071958.435152907,0.0,10502291.143615471,106346.86945158223,3363521.986932933,0.0,42264071.6745408,187458.18051388604,9297210.144945307,0.0
2023-03-26,4371530.780546267,19595.377057499518,1854946.8423962414,0.0,27414052.19116913,59801.03708787311,4056653.771743002,0.0,10515613.753550136,104737.21971790628,3351809.026731944,0.0,42301196.72526553,184133.6338632789,9263409.640871188,0.0
2023-03-27,4379829.514758248,18121.95492531208,1848121.5303164476,0.0,27432356.460027847,56816.55100957964,4041333.9889625804,0.0,10531123.798683796,100958.83317144678,3340077.368144744,0.0,42343309.773469895,175897.3391063385,9229532.887423772,0.0
2023-03-28,4386522.12240983,18404.71055964807,1841146.1670305294,0.0,27446843.12997266,57820.77727578453,4025843.0927515626,0.0,10543963.18552452,99973.80917921734,3328223.0052962494,0.0,42377328.43790701,176199.29701464996,9195212.265078342,0.0
2023-03-29,4392977.853244983,18854.121739692062,1834241.0250153327,0.0,27461094.345436417,58899.65276189442,4010513.0018016947,0.0,10556098.300551001,99681.06633861491,3316380.6331103705,0.0,42410170.4992324,177434.8408402014,9161134.659927398,0.0
2023-03-30,4400019.058370059,18627.356522230555,1827426.5851077177,0.0,27476095.910445426,59061.98158265718,3995349.1079719234,0.0,10568822.203716554,98754.37515436139,3304583.421129072,0.0,42444937.17253204,176443.7132592491,9127359.114208713,0.0
2023-03-31,4407213.191295598,18241.936956951737,1820617.871747458,0.0,27491353.655985285,58878.837111296634,3980274.5069034244,0.0,10581639.120822199,97720.16514695204,3292800.7140308362,0.0,42480205.96810308,174840.93921520043,9093693.092681719,0.0
2023-04-01,4414377.280654335,17900.69483733277,1813795.0245083396,0.0,27507164.0285198,58082.893631059014,3965260.077849145,0.0,10594436.124392353,96696.59721989835,3281027.2783877356,0.0,42515977.43356649,172680.18568829013,9060082.38074522,0.0
2023-04-03,4420929.2557768775,18180.107982666173,1806963.6362404646,0.0,27520595.328909047,59657.01345968112,3950254.657631277,0.0,10605680.260784293,97216.16055334323,3269263.578662352,0.0,42547204.84547022,175053.28199569054,9026481.872534094,0.0
2023-04-04,4427537.07395808,18334.5944848329,1800201.3315570955,0.0,27533820.602197204,61231.48134252759,3935454.9164602743,0.0,10617604.578677604,96971.78484678276,3257583.636475601,0.0,42578962.254832886,176537.86067414324,8993239.884492971,0.0
2023-04-05,4433974.080615866,18606.77017422879,1793492.149209914,0.0,27546803.876779504,62843.2683910978,3920859.8548294026,0.0,10628685.496859983,97524.13917413718,3245950.363965868,0.0,42609463.45425536,178974.17773946378,8960302.368005184,0.0
2023-04-06,4440964.541361916,18257.92390245019,1786850.534735643,0.0,27560767.17605365,63268.27711463669,3906471.546831717,0.0,10640449.248679811,97308.9804937786,3234401.770826397,0.0,42642180.96609538,178835.18151086546,8927723.852393758,0.0
2023-04-07,4448215.794035594,17658.683414643918,1780198.5225497712,0.0,27575353.53378781,62963.01011412184,3892190.456098073,0.0,10652515.257533943,96744.14943007722,3222900.593035966,0.0,42676084.585357346,177365.842958843,8895289.571683811,0.0
2023-04-08,4455564.786648342,17003.347987813428,1773504.8653638528,0.0,27590432.4860683,62119.08027464972,3877955.4336570553,0.0,10664620.760499123,96109.43025743352,3211429.80924343,0.0,42710618.03321576,175231.85851989666,8862890.108264338,0.0
2023-04-09,4462950.310975161,16359.92948933675,1766762.7595355103,0.0,27605700.263236586,61085.1966118538,3863721.5401515663,0.0,10676728.909545342,95445.17760507671,3199985.9128495697,0.0,42745379.483757086,172890.30370626727,8830470.212536646,0.0
2023-04-10,4471129.124772839,14969.938303169654,1759973.9369239998,0.0,27623117.870937344,57916.125293069934,3849473.0037695924,0.0,10691279.83910959,92312.80908003302,3188567.3518103654,0.0,42785526.83481977,165198.87267627261,8798014.292503959,0.0
2023-04-11,4477964.994457459,15062.69601527345,1753045.3095272759,0.0,27636441.235956192,59033.08689374513,3835032.6771500693,0.0,10702666.675868642,92437.79424419143,3177055.529887155,0.0,42817072.90628229,166533.57715321,8765133.5165645,0.0
2023-04-12,4484569.221005095,15340.859013364268,1746162.9199815488,0.0,27649185.39934194,60564.34068156428,3820757.2599764997,0.0,10713217.953518078,93334.78012047024,3165607.2663614405,0.0,42846972.573865116,169239.9798153988,8732527.446319489,0.0
2023-04-13,4491467.035605003,15256.251636693734,1739349.7127583115,0.0,27663012.185641825,60814.50040499445,3806680.3139531873,0.0,10724559.989849884,93340.71067468767,3154259.2994754156,0.0,42879039.21109671,169411.46271637586,8700289.326186914,0.0
