Date,S,I,R,V
2021-09-19,13908500.460444743,10100.800938180677,53558.73861708866,0.0
2021-09-20,13908339.254137829,10044.962493148005,53775.78336903589,0.0
2021-09-21,13908139.133054674,10031.8042934769,53989.062651861816,0.0
2021-09-22,13907924.078367934,10035.27768739001,54200.64394468939,0.0
2021-09-23,13907744.081587657,10004.584358395288,54411.334053960665,0.0
2021-09-24,13907367.138257926,10173.364309192315,54619.49743289383,0.0
2021-09-25,13906853.235745091,10472.042822351084,54834.72143257059,0.0
2021-09-26,13906453.409352254,10643.384766878233,55063.20588088059,0.0
2021-09-27,13906173.72538166,10687.502298068077,55298.772320286334,0.0
2021-09-28,13905896.21924326,10728.502187760809,55535.278568992166,0.0
2021-09-29,13905468.895636106,10918.53408274829,55772.57028115973,0.0
2021-09-30,13905083.758487511,11058.444446776373,56017.79706572585,0.0
2021-10-01,13904723.84747284,11167.639113331108,56268.513413842484,0.0
2021-10-02,13904456.19003991,11180.592435891214,56523.21752421316,0.0
2021-10-03,13904203.806127531,11178.923998968436,56777.26987351488,0.0
2021-10-04,13904050.692476898,11079.335647017951,57029.97187609779,0.0
2021-10-05,13903900.842336278,10982.52753596109,57276.630127774166,0.0
2021-10-06,13903645.225486917,10997.366214234957,57517.408298861425,0.0
2021-10-07,13903237.81252841,11164.49263595168,57757.6948356504,0.0
2021-10-08,13902877.601002589,11277.596989425998,58004.80200799782,0.0
2021-10-09,13902581.625012629,11322.27233393355,58256.10265345028,0.0
2021-10-10,13902434.905525897,11216.803261904739,58508.29121221184,0.0
2021-10-11,13902358.446981957,11047.39670533331,58754.15631272221,0.0
2021-10-12,13902311.21776352,10858.121663477312,58990.6605730146,0.0
2021-10-13,13902157.171066387,10785.9318236304,59216.89710999644,0.0
2021-10-14,13901824.255551936,10897.207096096141,59438.53735198072,0.0
2021-10-15,13901607.448238697,10888.141155483527,59664.41060583343,0.0
2021-10-16,13901369.770291725,10901.510380020318,59888.71932826747,0.0
2021-10-17,13901176.213888366,10871.237881779343,60112.54822986711,0.0
2021-10-18,13901127.776629515,10698.418463453934,60333.80490704319,0.0
2021-10-19,13901085.44565405,10528.894377208146,60545.65996875376,0.0
2021-10-20,13900911.173953893,10500.507447102154,60748.31859901598,0.0
2021-10-21,13900760.915546888,10450.483089641251,60948.60136348181,0.0
2021-10-22,13900614.658553706,10399.859901338472,61145.48154496718,0.0
2021-10-23,13900422.385961432,10398.666626074226,61338.94741250659,0.0
2021-10-24,13900290.080698494,10338.530628022663,61531.38867349562,0.0
2021-10-25,13900187.737641862,10252.281157877575,61719.98120027322,0.0
2021-10-26,13900091.337547863,10165.171662299452,61903.49078984998,0.0
2021-10-27,13899770.855001813,10307.243422509078,62081.9015756911,0.0
2021-10-28,13899347.26450969,10546.495738228643,62266.23975209309,0.0
2021-10-29,13898918.595708452,10780.263942793668,62461.1403487676,0.0
2021-10-30,13898377.901410196,11115.811273539572,62666.287316277856,0.0
2021-10-31,13897874.232846778,11399.252332409673,62886.51482082637,0.0
2021-11-01,13897477.665420882,11563.088220454008,63119.246358677905,0.0
2021-11-02,13897151.261652676,11650.059985872216,63358.67836146631,0.0
2021-11-03,13896394.055044483,12164.85710655035,63601.08784898084,0.0
2021-11-04,13895683.060483728,12609.943965435932,63866.995550850355,0.0
2021-11-05,13895036.395461481,12970.666655095007,64152.93788343703,0.0
2021-11-06,13894462.160150899,13243.074655650445,64454.7651934644,0.0
2021-11-07,13893808.433976866,13583.407072179223,64768.1589509683,0.0
2021-11-08,13893391.274771621,13672.403532714621,65096.32169567807,0.0
2021-11-09,13892995.7563801,13737.12816314432,65427.11545676998,0.0
2021-11-10,13892238.891957384,14161.746011313393,65759.36203131707,0.0
2021-11-11,13891495.68876754,14553.98220277035,66110.32902970353,0.0
2021-11-12,13890769.240412688,14912.391057037374,66478.36853028799,0.0
2021-11-13,13889933.63225534,15364.59628629958,66861.77145837434,0.0
2021-11-14,13889034.941112632,15860.0956645572,67264.96322282484,0.0
2021-11-15,13888368.265928745,16101.811072658455,67689.92299860946,0.0
2021-11-16,13887730.715543738,16304.92414117085,68124.36031510402,0.0
2021-11-17,13886556.337345313,17037.287782394647,68566.3748723047,0.0
2021-11-18,13885299.169219675,17819.497968839703,69041.33281149813,0.0
2021-11-19,13884140.375883732,18468.162066335397,69551.46204994494,0.0
2021-11-20,13882954.13319398,19115.690287151298,70090.1765188793,0.0
2021-11-21,13881767.584076576,19735.137153368036,70657.27877006818,0.0
2021-11-22,13880835.870470427,20072.85057000637,71251.2789595795,0.0
